Zone,date,hour,temperature_f,precipitation_inches,snowfall_inches,weather_status
Long Island City/Queens Plaza,2026-01-27,1,14.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,2,15.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,3,15.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,4,14.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,5,13.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,6,12.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,7,10.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,8,9.5,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-27,9,9.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,10,10.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,11,12.0,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-27,12,13.3,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-27,13,15.1,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-27,14,18.3,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-27,15,18.9,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-27,16,18.1,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-27,17,17.3,0.004,0.028,Slight Snowfall
Long Island City/Queens Plaza,2026-01-27,18,16.3,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-27,19,15.1,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-27,20,14.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,21,13.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,22,14.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-27,23,14.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,0,14.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,1,13.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,2,13.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,3,12.8,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,4,12.4,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,5,11.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,6,10.8,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,7,10.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,8,8.4,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,9,9.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,10,10.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,11,12.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,12,14.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,13,16.2,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,14,19.0,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,15,19.7,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,16,19.4,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,17,18.8,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,18,17.0,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,19,16.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,20,14.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-28,21,12.6,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,22,11.9,0.0,0.0,Overcast
Long Island City/Queens Plaza,2026-01-28,23,10.8,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,0,9.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,1,8.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,2,8.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,3,9.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,4,9.0,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-29,5,8.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,6,7.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,7,6.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,8,6.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,9,6.4,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,10,7.8,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,11,10.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,12,12.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,13,14.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,14,16.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,15,17.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,16,17.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,17,16.4,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,18,14.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,19,12.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,20,13.2,0.0,0.0,Mainly Clear
Long Island City/Queens Plaza,2026-01-29,21,14.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,22,13.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-29,23,13.8,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,0,12.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,1,11.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,2,11.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,3,9.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,4,9.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,5,8.2,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,6,7.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,7,6.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,8,6.1,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,9,5.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,10,6.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,11,8.7,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,12,10.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,13,10.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,14,14.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,15,15.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,16,15.4,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,17,14.6,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,18,12.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,19,11.3,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,20,11.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,21,10.9,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,22,10.0,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-30,23,8.5,0.0,0.0,Sunny
Long Island City/Queens Plaza,2026-01-31,0,7.2,0.0,0.0,Sunny
Longwood,2026-01-01,0,30.0,0.0,0.0,Overcast
Longwood,2026-01-01,1,30.4,0.004,0.028,Slight Snowfall
Longwood,2026-01-01,2,31.1,0.004,0.028,Slight Snowfall
Longwood,2026-01-01,3,31.6,0.0,0.0,Overcast
Longwood,2026-01-01,4,32.7,0.0,0.0,Overcast
Longwood,2026-01-01,5,33.1,0.0,0.0,Overcast
Longwood,2026-01-01,6,32.8,0.0,0.0,Overcast
Longwood,2026-01-01,7,32.1,0.031,0.22,Moderate Snowfall
Longwood,2026-01-01,8,27.3,0.028,0.193,Moderate Snowfall
Longwood,2026-01-01,9,24.5,0.0,0.0,Sunny
Longwood,2026-01-01,10,22.5,0.0,0.0,Sunny
Longwood,2026-01-01,11,21.7,0.0,0.0,Sunny
Longwood,2026-01-01,12,22.1,0.0,0.0,Sunny
Longwood,2026-01-01,13,22.7,0.0,0.0,Sunny
Longwood,2026-01-01,14,25.5,0.0,0.0,Mainly Clear
Longwood,2026-01-01,15,24.4,0.0,0.0,Partly Cloudy
Longwood,2026-01-01,16,24.3,0.0,0.0,Sunny
Longwood,2026-01-01,17,23.1,0.0,0.0,Mainly Clear
Longwood,2026-01-01,18,21.6,0.0,0.0,Sunny
Longwood,2026-01-01,19,20.4,0.0,0.0,Sunny
Longwood,2026-01-01,20,20.6,0.0,0.0,Sunny
Longwood,2026-01-01,21,20.8,0.0,0.0,Sunny
Longwood,2026-01-01,22,20.0,0.0,0.0,Sunny
Longwood,2026-01-01,23,19.4,0.0,0.0,Overcast
Longwood,2026-01-02,0,19.5,0.0,0.0,Overcast
Longwood,2026-01-02,1,20.5,0.0,0.0,Overcast
Longwood,2026-01-02,2,20.6,0.004,0.028,Slight Snowfall
Longwood,2026-01-02,3,20.2,0.004,0.028,Slight Snowfall
Longwood,2026-01-02,4,20.2,0.004,0.028,Slight Snowfall
Longwood,2026-01-02,5,19.9,0.0,0.0,Overcast
Longwood,2026-01-02,6,20.1,0.0,0.0,Overcast
Longwood,2026-01-02,7,19.9,0.0,0.0,Overcast
Longwood,2026-01-02,8,20.7,0.0,0.0,Mainly Clear
Longwood,2026-01-02,9,19.6,0.0,0.0,Mainly Clear
Longwood,2026-01-02,10,21.3,0.0,0.0,Mainly Clear
Longwood,2026-01-02,11,23.2,0.0,0.0,Mainly Clear
Longwood,2026-01-02,12,25.2,0.0,0.0,Overcast
Longwood,2026-01-02,13,27.0,0.0,0.0,Overcast
Longwood,2026-01-02,14,29.0,0.0,0.0,Overcast
Longwood,2026-01-02,15,28.3,0.0,0.0,Overcast
Longwood,2026-01-02,16,28.6,0.0,0.0,Overcast
Longwood,2026-01-02,17,28.1,0.0,0.0,Overcast
Longwood,2026-01-02,18,27.4,0.0,0.0,Mainly Clear
Longwood,2026-01-02,19,25.7,0.0,0.0,Overcast
Longwood,2026-01-02,20,26.7,0.0,0.0,Overcast
Longwood,2026-01-02,21,27.0,0.0,0.0,Overcast
Longwood,2026-01-02,22,26.8,0.0,0.0,Overcast
Longwood,2026-01-02,23,25.7,0.0,0.0,Overcast
Longwood,2026-01-03,0,25.2,0.0,0.0,Overcast
Longwood,2026-01-03,1,23.9,0.0,0.0,Sunny
Longwood,2026-01-03,2,22.9,0.0,0.0,Sunny
Longwood,2026-01-03,3,22.8,0.0,0.0,Sunny
Longwood,2026-01-03,4,22.0,0.0,0.0,Sunny
Longwood,2026-01-03,5,21.4,0.0,0.0,Mainly Clear
Longwood,2026-01-03,6,20.6,0.0,0.0,Partly Cloudy
Longwood,2026-01-03,7,20.0,0.0,0.0,Partly Cloudy
Longwood,2026-01-03,8,20.4,0.0,0.0,Overcast
Longwood,2026-01-03,9,21.0,0.0,0.0,Mainly Clear
Longwood,2026-01-03,10,23.1,0.0,0.0,Overcast
Longwood,2026-01-03,11,25.5,0.0,0.0,Overcast
Longwood,2026-01-03,12,27.7,0.0,0.0,Overcast
Longwood,2026-01-03,13,29.0,0.0,0.0,Overcast
Longwood,2026-01-03,14,28.6,0.0,0.0,Overcast
Longwood,2026-01-03,15,29.8,0.0,0.0,Overcast
Longwood,2026-01-03,16,30.6,0.0,0.0,Overcast
Longwood,2026-01-03,17,30.4,0.0,0.0,Overcast
Longwood,2026-01-03,18,29.4,0.0,0.0,Overcast
Longwood,2026-01-03,19,28.9,0.0,0.0,Overcast
Longwood,2026-01-03,20,28.7,0.0,0.0,Overcast
Longwood,2026-01-03,21,28.3,0.0,0.0,Overcast
Longwood,2026-01-03,22,28.0,0.0,0.0,Overcast
Longwood,2026-01-03,23,27.5,0.0,0.0,Mainly Clear
Longwood,2026-01-04,0,25.7,0.0,0.0,Mainly Clear
Longwood,2026-01-04,1,25.3,0.0,0.0,Overcast
Longwood,2026-01-04,2,26.8,0.0,0.0,Overcast
Longwood,2026-01-04,3,26.7,0.0,0.0,Overcast
Longwood,2026-01-04,4,26.4,0.0,0.0,Overcast
Longwood,2026-01-04,5,26.5,0.0,0.0,Overcast
Longwood,2026-01-04,6,25.8,0.004,0.028,Slight Snowfall
Longwood,2026-01-04,7,25.5,0.004,0.028,Slight Snowfall
Longwood,2026-01-04,8,25.3,0.0,0.0,Overcast
Longwood,2026-01-04,9,24.4,0.004,0.028,Slight Snowfall
Longwood,2026-01-04,10,26.1,0.0,0.0,Mainly Clear
Longwood,2026-01-04,11,27.9,0.0,0.0,Sunny
Longwood,2026-01-04,12,29.5,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,13,30.8,0.0,0.0,Mainly Clear
Longwood,2026-01-04,14,32.8,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,15,33.6,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,16,33.3,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,17,31.8,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,18,29.4,0.0,0.0,Overcast
Longwood,2026-01-04,19,28.4,0.0,0.0,Sunny
Longwood,2026-01-04,20,27.5,0.0,0.0,Overcast
Longwood,2026-01-04,21,28.6,0.0,0.0,Partly Cloudy
Longwood,2026-01-04,22,29.3,0.0,0.0,Mainly Clear
Longwood,2026-01-04,23,28.8,0.0,0.0,Overcast
Longwood,2026-01-05,0,28.7,0.0,0.0,Sunny
Longwood,2026-01-05,1,27.8,0.0,0.0,Sunny
Longwood,2026-01-05,2,27.0,0.0,0.0,Sunny
Longwood,2026-01-05,3,26.6,0.0,0.0,Partly Cloudy
Longwood,2026-01-05,4,26.1,0.0,0.0,Mainly Clear
Longwood,2026-01-05,5,25.4,0.0,0.0,Sunny
Longwood,2026-01-05,6,24.6,0.0,0.0,Sunny
Longwood,2026-01-05,7,23.1,0.0,0.0,Overcast
Longwood,2026-01-05,8,23.4,0.0,0.0,Overcast
Longwood,2026-01-05,9,25.5,0.0,0.0,Overcast
Longwood,2026-01-05,10,27.0,0.028,0.193,Moderate Snowfall
Longwood,2026-01-05,11,27.9,0.008,0.055,Slight Snowfall
Longwood,2026-01-05,12,29.4,0.0,0.0,Overcast
Longwood,2026-01-05,13,30.2,0.0,0.0,Overcast
Longwood,2026-01-05,14,31.5,0.0,0.0,Overcast
Longwood,2026-01-05,15,32.3,0.0,0.0,Overcast
Longwood,2026-01-05,16,32.2,0.0,0.0,Overcast
Longwood,2026-01-05,17,31.5,0.0,0.0,Overcast
Longwood,2026-01-05,18,31.5,0.0,0.0,Overcast
Longwood,2026-01-05,19,32.1,0.0,0.0,Overcast
Longwood,2026-01-05,20,33.2,0.0,0.0,Overcast
Longwood,2026-01-05,21,33.4,0.0,0.0,Overcast
Longwood,2026-01-05,22,33.4,0.0,0.0,Overcast
Longwood,2026-01-05,23,33.6,0.0,0.0,Overcast
Longwood,2026-01-06,0,33.3,0.0,0.0,Overcast
Longwood,2026-01-06,1,32.8,0.0,0.0,Overcast
Longwood,2026-01-06,2,32.5,0.0,0.0,Overcast
Longwood,2026-01-06,3,32.1,0.0,0.0,Partly Cloudy
Longwood,2026-01-06,4,30.5,0.0,0.0,Overcast
Longwood,2026-01-06,5,29.9,0.0,0.0,Overcast
Longwood,2026-01-06,6,29.3,0.0,0.0,Overcast
Longwood,2026-01-06,7,29.2,0.0,0.0,Overcast
Longwood,2026-01-06,8,28.4,0.0,0.0,Overcast
Longwood,2026-01-06,9,29.9,0.0,0.0,Overcast
Longwood,2026-01-06,10,31.1,0.0,0.0,Overcast
Longwood,2026-01-06,11,33.8,0.0,0.0,Overcast
Longwood,2026-01-06,12,36.6,0.0,0.0,Overcast
Longwood,2026-01-06,13,38.7,0.0,0.0,Overcast
Longwood,2026-01-06,14,38.4,0.0,0.0,Overcast
Longwood,2026-01-06,15,38.2,0.0,0.0,Overcast
Longwood,2026-01-06,16,38.7,0.012,0.0,Light Drizzle
Longwood,2026-01-06,17,37.1,0.0,0.0,Overcast
Longwood,2026-01-06,18,34.4,0.0,0.0,Overcast
Longwood,2026-01-06,19,34.9,0.0,0.0,Overcast
Longwood,2026-01-06,20,35.2,0.0,0.0,Overcast
Longwood,2026-01-06,21,35.3,0.0,0.0,Overcast
Longwood,2026-01-06,22,35.9,0.0,0.0,Overcast
Longwood,2026-01-06,23,36.3,0.0,0.0,Overcast
Longwood,2026-01-07,0,36.6,0.0,0.0,Overcast
Longwood,2026-01-07,1,36.4,0.0,0.0,Overcast
Longwood,2026-01-07,2,36.1,0.004,0.0,Light Drizzle
Longwood,2026-01-07,3,36.2,0.004,0.0,Light Drizzle
Longwood,2026-01-07,4,35.8,0.0,0.0,Overcast
Longwood,2026-01-07,5,35.2,0.0,0.0,Overcast
Longwood,2026-01-07,6,35.2,0.0,0.0,Overcast
Longwood,2026-01-07,7,34.5,0.0,0.0,Overcast
Longwood,2026-01-07,8,33.7,0.0,0.0,Overcast
Longwood,2026-01-07,9,35.4,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,10,40.8,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,11,44.9,0.0,0.0,Overcast
Longwood,2026-01-07,12,46.7,0.0,0.0,Overcast
Longwood,2026-01-07,13,47.6,0.0,0.0,Overcast
Longwood,2026-01-07,14,48.1,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,15,48.0,0.0,0.0,Mainly Clear
Longwood,2026-01-07,16,47.4,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,17,45.5,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,18,43.5,0.0,0.0,Mainly Clear
Longwood,2026-01-07,19,41.5,0.0,0.0,Sunny
Longwood,2026-01-07,20,41.2,0.0,0.0,Sunny
Longwood,2026-01-07,21,40.7,0.0,0.0,Partly Cloudy
Longwood,2026-01-07,22,39.6,0.0,0.0,Mainly Clear
Longwood,2026-01-07,23,37.9,0.0,0.0,Mainly Clear
Longwood,2026-01-08,0,37.5,0.0,0.0,Sunny
Longwood,2026-01-08,1,37.8,0.0,0.0,Sunny
Longwood,2026-01-08,2,38.2,0.0,0.0,Sunny
Longwood,2026-01-08,3,39.0,0.0,0.0,Sunny
Longwood,2026-01-08,4,38.3,0.0,0.0,Sunny
Longwood,2026-01-08,5,37.3,0.0,0.0,Sunny
Longwood,2026-01-08,6,36.1,0.0,0.0,Sunny
Longwood,2026-01-08,7,35.5,0.0,0.0,Sunny
Longwood,2026-01-08,8,35.1,0.0,0.0,Sunny
Longwood,2026-01-08,9,37.1,0.0,0.0,Sunny
Longwood,2026-01-08,10,39.7,0.0,0.0,Sunny
Longwood,2026-01-08,11,42.7,0.0,0.0,Sunny
Longwood,2026-01-08,12,45.2,0.0,0.0,Sunny
Longwood,2026-01-08,13,47.4,0.0,0.0,Sunny
Longwood,2026-01-08,14,49.5,0.0,0.0,Mainly Clear
Longwood,2026-01-08,15,49.8,0.0,0.0,Mainly Clear
Longwood,2026-01-08,16,49.5,0.0,0.0,Sunny
Longwood,2026-01-08,17,47.8,0.0,0.0,Sunny
Longwood,2026-01-08,18,44.1,0.0,0.0,Sunny
Longwood,2026-01-08,19,42.5,0.0,0.0,Sunny
Longwood,2026-01-08,20,40.6,0.0,0.0,Sunny
Longwood,2026-01-08,21,39.6,0.0,0.0,Sunny
Longwood,2026-01-08,22,38.1,0.0,0.0,Sunny
Longwood,2026-01-08,23,36.0,0.0,0.0,Sunny
Longwood,2026-01-09,0,34.5,0.0,0.0,Partly Cloudy
Longwood,2026-01-09,1,33.7,0.0,0.0,Sunny
Longwood,2026-01-09,2,32.9,0.0,0.0,Sunny
Longwood,2026-01-09,3,32.1,0.0,0.0,Sunny
Longwood,2026-01-09,4,32.8,0.0,0.0,Mainly Clear
Longwood,2026-01-09,5,32.5,0.0,0.0,Overcast
Longwood,2026-01-09,6,32.9,0.0,0.0,Overcast
Longwood,2026-01-09,7,34.0,0.0,0.0,Partly Cloudy
Longwood,2026-01-09,8,34.7,0.0,0.0,Sunny
Longwood,2026-01-09,9,34.9,0.0,0.0,Sunny
Longwood,2026-01-09,10,38.6,0.0,0.0,Sunny
Longwood,2026-01-09,11,42.7,0.0,0.0,Partly Cloudy
Longwood,2026-01-09,12,45.6,0.0,0.0,Partly Cloudy
Longwood,2026-01-09,13,46.9,0.0,0.0,Overcast
Longwood,2026-01-09,14,47.2,0.0,0.0,Overcast
Longwood,2026-01-09,15,47.0,0.0,0.0,Overcast
Longwood,2026-01-09,16,46.3,0.0,0.0,Overcast
Longwood,2026-01-09,17,46.1,0.0,0.0,Overcast
Longwood,2026-01-09,18,46.3,0.008,0.0,Light Drizzle
Longwood,2026-01-09,19,47.7,0.063,0.0,Slight Rain
Longwood,2026-01-09,20,49.6,0.012,0.0,Light Drizzle
Longwood,2026-01-09,21,51.1,0.035,0.0,Moderate Drizzle
Longwood,2026-01-09,22,50.4,0.0,0.0,Overcast
Longwood,2026-01-09,23,48.9,0.0,0.0,Overcast
Longwood,2026-01-10,0,47.8,0.0,0.0,Overcast
Longwood,2026-01-10,1,47.2,0.0,0.0,Overcast
Longwood,2026-01-10,2,47.8,0.0,0.0,Overcast
Longwood,2026-01-10,3,46.9,0.0,0.0,Overcast
Longwood,2026-01-10,4,45.3,0.0,0.0,Overcast
Longwood,2026-01-10,5,42.3,0.0,0.0,Overcast
Longwood,2026-01-10,6,40.5,0.0,0.0,Overcast
Longwood,2026-01-10,7,39.5,0.0,0.0,Overcast
Longwood,2026-01-10,8,39.7,0.0,0.0,Overcast
Longwood,2026-01-10,9,39.8,0.0,0.0,Overcast
Longwood,2026-01-10,10,40.4,0.0,0.0,Overcast
Longwood,2026-01-10,11,41.8,0.0,0.0,Overcast
Longwood,2026-01-10,12,42.6,0.0,0.0,Overcast
Longwood,2026-01-10,13,42.5,0.0,0.0,Overcast
Longwood,2026-01-10,14,42.0,0.008,0.0,Light Drizzle
Longwood,2026-01-10,15,41.6,0.024,0.0,Moderate Drizzle
Longwood,2026-01-10,16,40.2,0.039,0.0,Dense Drizzle
Longwood,2026-01-10,17,39.7,0.083,0.0,Slight Rain
Longwood,2026-01-10,18,39.3,0.083,0.0,Slight Rain
Longwood,2026-01-10,19,39.1,0.067,0.0,Slight Rain
Longwood,2026-01-10,20,40.5,0.043,0.0,Dense Drizzle
Longwood,2026-01-10,21,40.9,0.098,0.0,Moderate Rain
Longwood,2026-01-10,22,41.4,0.031,0.0,Moderate Drizzle
Longwood,2026-01-10,23,41.6,0.004,0.0,Light Drizzle
Longwood,2026-01-11,0,42.0,0.004,0.0,Light Drizzle
